pharmacy_name,province,city,address,phone,drug_brand,drug_generic,available_days,pharmacy_url
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص ونزیتو 10 میلی گرم,Vonoprazan,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص ونزیتو 20 میلی گرم,Vonoprazan,تا 18 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,شامپو پرمترین ساپونین 1%,Permethrin,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,شامپو پرمترین ناژو 1%,Permethrin,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,شامپو پرمترین البرز 1% 60 میلی لیتر,Permethrin,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,شامپو پرمترین البرز 1% 100 میلی لیتر,Permethrin,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قطره چشمی ولدیک 0.1 درصد,Diclofenac-Ophthalmic,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,سوسپانسیون پیروینیوم نیکسادا 50 میلی گرم/5 میلی لیتر 50 میلی لیتر,Pyrvinium Pamoate,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قطره فروسیس ویواتیون,Multivitamin + Iron,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,کپسول زینتوما,Zingiber officinale Roscoe,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص میرتازاپین آفا شیمی 15 میلی گرم,Mirtazapine,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص میرتازاپین تدبیر کالای جم 15 میلی گرم-رپیزاپین,Mirtazapine,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص فنوباربیتال امین 15 میلی گرم,Phenobarbital,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص دی والپروکس اسوه 500 میلی گرم,Sodium Valproate,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص تری هگزی فنیدیل اس اچ دی 2 میلی گرم,Trihexyphenidyl,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص تری هگزی فنیدیل-الحاوی 2 میلی گرم,Trihexyphenidyl,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص تری هگزی فنیدیل امین 2 میلی گرم,Trihexyphenidyl,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر لیلا خورابه,تهران,تهران,استان تهران - شهرستان تهران - سعادت اباد- خیابان 31 شرقی (جندونی)- پلاک 8 - طبقه همکف، تلفن 09127113987.,02188689854,قرص تریفن 2 میلی گرم,Trihexyphenidyl,تا 29 روز دیگر موجود,https://www.darooyab.ir/ph-11275/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D9%84%DB%8C%D9%84%D8%A7-%D8%AE%D9%88%D8%B1%D8%A7%D8%A8%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
شبانه روزی دکتر طرآبادی,تهران,تهران,استان تهران - شهرستان تهران - خیابان ستارخان - خیابان خسرو شمالی - پلاک 3.,02144263634,,,,https://www.darooyab.ir/ph-11276/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B7%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قرص تینیدازول پارس دارو 500 میلی گرم,Tinidazole,تا 59 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قرص رپلیکات 300 میلی گرم,Tenofovir,تا 59 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قرص آلتافیر 25 میلی گرم,Tenofovir,تا 59 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قرص یوتیروکس 100 میکروگرم,Levothyroxine Sodium,تا 59 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قرص ریجن دایت,Multivitamin preparation,تا 59 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قلم تزریق زیرجلدی اسپارتینا 5 میلی گرم/0.5 میلی لیتر,Tirzepatide,تا 15 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قلم تزریق زیرجلدی اسپارتینا 7.5 میلی گرم/0.5 میلی لیتر,Tirzepatide,تا 15 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قلم تزریق زیرجلدی اسپارتینا 2.5 میلی گرم/0.5 میلی لیتر,Tirzepatide,تا 25 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,ساشه پیور پروتئین کارن,Protein Supplement,تا 52 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,پودر انترامیل دیابتی 400 گرم,Nutrition,تا 52 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,پودر انترامیل استاندارد 400 گرم,Nutrition,تا 52 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,پودر انترامیل پروتئین بالا 400 گرم,Nutrition,تا 52 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قرص روکشدار سالویگل,Salvia officinalis,تا 49 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,شربت اشتهاء آور کودکان پدیاموند,Appetizer Combination,تا 49 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,شیر خشک ببلاک اچ آ 1,Milk Powder,تا 49 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
روزانه دکتر شایا شاهنده,تهران,تهران,استان تهران - شهرستان تهران - اقدسیه - خیابان شهید موحد دانش - نرسیده به خیابان نیاوران - داخل مجتمع تجاری آوا سنتر - طبقه همکف - واحد تجاری c9.,02126470480,قرص آلزیکسا 10 میلی گرم,Memantine,تا 45 روز دیگر موجود,https://www.darooyab.ir/ph-11277/%D8%AF%D8%A7%D8%B1%D9%88%D8%AE%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B4%D8%A7%DB%8C%D8%A7-%D8%B4%D8%A7%D9%87%D9%86%D8%AF%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86
